indices,x,y,EC,uEC
253,465795.12,753166.39,0.0043399866792332,0
454,468214.33,751327.49,0.0782848909740276,35.6919127124485
436,469903.04,751473.25,1.24518149693495,41.4296706910495
278,469222.21,751095.73,0.0810500915179271,42.377556277572
431,468988.26,749850.5,0.636858120105121,33.7427416473252
271,468586.23,751716.86,1.35877986698623,30.7958559470165
270,466638.94,749025.34,0.469467057251989,35.2651456544239
240,469107.76,752329.84,1.19959316209892,32.0785763021604
250,467358.4,749853.34,0.747559865445222,15.1659560563786
227,468606.97,750863.96,0.0782530338293361,37.7972303582303
430,466040.46,751140.41,0.0441348050018336,17.4539076917695
251,466346.57,749031.07,0.746231858788112,15.3029637900206
427,469215.22,751968.34,1.32858339862289,34.7468580158436
269,468350.89,751946.7,1.32244118026468,30.7378536917696
239,468079.63,749139.97,0.871331819513768,33.6494714235596
272,467243.41,753524.66,1.54758936463774,32.7133807943416
248,469200.37,749661.4,0.864347601205541,31.5293485407407
274,469064.54,750839.24,0.0960737233927538,45.7486149989712
235,469412.48,749331.92,0.944344438526233,33.1136143636831
238,467287.73,750298.83,1.21465795527346,26.0394487105968
268,466328.19,751205.9,0.786880636403359,41.1372144719135
259,468722.51,751905.47,1.26996938248421,31.2567633867284
237,465768.78,750438.54,0.0328148673802888,20.953770909465
254,469500.88,752162.19,1.43089724225061,31.587509402572
241,465576.59,750151.68,0.0289898658981377,22.087717569033
234,470350.42,752758.26,1.51396412224939,41.1358130098764
418,469521.41,749036.82,0.935931162320891,33.0850950704732
242,468427.98,752633.26,0.62630200787838,47.339066549897
233,468328.22,750350.4,1.16850960022752,32.2574741730452
275,467211.86,753869.77,1.45694147556704,50.1890600101851
420,467960.14,752176.14,1.25913141954115,29.9515339246913
230,466657.85,753446.55,1.48314680610692,29.0012346102881
260,467876.03,752360.04,1.21358484568679,29.5866358080247
232,468710.23,750111.22,0.602127845311104,32.7291363882716
231,468134.12,751673.67,0.88745787562584,28.0657134067901
247,467986.42,752789.14,1.15566965967907,28.4384653962963
229,466272.05,749286.06,0.732958359611051,15.3106156051441
455,469110.38,751473.24,1.48831464940318,32.4554302446503
267,469841.21,751708.1,1.23000874245904,35.680755234465
226,470348.24,751216.76,1.3095797157173,38.4756490971194
453,467982.17,749712.98,0.786366410057225,35.3308742761316
452,468051.73,753932.43,1.34734311992918,41.5475810910494
246,467539.24,752924.21,1.64836125370555,32.144868105144
276,468855.53,752458.12,1.23516987336298,29.8607803046296
261,470114.55,752517.26,1.572823876995,41.0823266416666
258,468368.92,751506.73,0.0923896887133099,34.9689304117285
184,466496.59,752148.28,1.4237211778822,22.4815462174897
225,469633.92,751074.8,0.918370927945074,55.3931153649178
224,469719.91,750504.66,0.141593801320425,42.1130318339507
214,469991.37,753329.33,1.45831501250121,36.9699210113168
223,469562.26,750301.24,0.139919361039352,39.5082977088479
262,468768.39,753244.12,1.5551639366046,31.6896560437244
213,465829.65,752063,0.00989762625592701,0.61718817170782
189,465592.72,748910.74,0.686249643931881,15.6681993196502
273,467309.67,749013.88,0.781264759786709,18.1227042138889
215,468801.75,750592.02,0.0784768021734962,40.973957862963
264,467893.02,751441.01,0.977939642786295,26.5809439004115
263,465572.66,749790.31,0.67913525799705,21.6816302550411
188,467723.42,750785.88,1.05876152302495,31.1338693649177
265,467398.66,753148.48,1.47706684382858,30.3045881945474
257,468382.43,752428.35,0.0409412790692174,30.1684295316873
266,466319.65,750943.93,0.852258240262887,43.4652172979424
186,467271.38,751786.21,0.353196365118273,35.6695422898148
191,466752.09,750711.08,1.17850783323929,25.3971133686214
256,467111.89,749982.26,0.756381563998388,14.4837705973251
187,467272.41,749334.76,0.480261874039611,36.5027409658438
255,467006.5,750478.18,1.1819739602842,25.603184213786
212,470166.97,753127.62,1.46042554432093,40.8004190399176
216,468092.03,753566.38,1.44660956213471,39.0200058829218
211,470339.04,749905.86,0.0767483693811063,31.1260478585393
192,468431.41,750376.18,1.23642491975402,29.1199126229424
210,468853.54,749122.78,0.876223059020287,33.2018615237653
190,467861,750940.6,1.0968975491888,27.4654095701646
236,466249.12,749523.86,0.720466923464968,15.707002991358
243,470354.42,751708.1,1.25249143796244,41.4907504903293
209,469779.09,753072.61,1.50534230624677,37.8294085800411
185,467624.03,752194.54,0.861517833050756,27.2600560023662
217,465574.74,751192.08,0.0446286414208754,17.6324782958848
208,467621.92,751095.82,1.07739741701119,27.7573063591564
207,467288.65,751532.49,0.868588539992256,29.7599058383745
206,466700.98,751275.5,1.04642372706116,24.2041482415638
183,467255.84,751223.54,0.974703216264731,27.1739585813786
193,467266.29,750917.32,1.17247899783441,23.7722619404321
441,466676,750922.6,1.14180795909398,25.2790078800411
423,467667.93,753001.91,1.62724985530835,32.0860671495885
424,469765.05,749203,0.971221093711047,33.5874275931071
434,466437.57,750555.36,0.917609683459679,45.8558506718106
437,473311.52,753891.95,1.33533426298654,27.7875504203703
421,475621.54,754035.62,0.277605478572672,39.0293724789095
425,475618.07,752293.27,0.267718284988846,42.5376136320988
435,474406.91,751572.37,0.263389512673813,45.2555149720165
446,475603.5,751396.79,0.0153890043750573,0.0280342351851852
429,475603.5,750803.65,0.00529413837508372,0.141819599999999
198,473922.26,752222.09,1.3064637598558,28.9736059817901
196,471319.98,751165.22,0.984370478383624,31.327657971502
428,471069.4,753468.04,0.825154762505009,32.4003335651234
445,470780.07,751949.17,0.871902697707707,33.67627413107
438,471771.71,752167.14,0.954037886643271,34.4945241115227
197,472247.07,752860.42,0.881117958243671,33.9693651242798
195,472552.15,753165.89,0.89709861168472,37.9426115123457
199,472909.84,752264.02,0.980784255492445,40.6756348171812
419,474452.94,750183.79,1.20170681425907,23.3478509001029
417,473583.95,749712.59,1.15357157507479,22.8113525817901
439,473406.22,750014.57,1.06025482333445,22.2073727096707
433,471421.75,750209.01,1.06090169876705,24.575721057819
448,471582.25,749992.02,1.05714359274503,26.7856857666667
456,471771.42,749624.34,1.08451204693426,34.8941342290124
182,472709.16,749463.2,1.14489446731371,26.7258240744856
200,472284.16,749378.05,1.12008265099639,26.0891317118314
201,471801.2,749365.23,1.07653024641579,28.8517524133746
450,471059.32,749096.24,1.03652992313973,27.5129200681071
415,470762.59,749366.09,1.02134692137048,26.8748786486626
194,470762.65,750435.47,1.02886950128538,27.5088131237655
203,471498.92,750969.71,0.939699574578486,26.2723540450618
443,472152.22,750501.38,0.978494919581665,27.3430688794239
449,472415.46,749912.26,1.00607066803083,28.3677888865227
447,473559.26,754451.32,0.0364148229768674,19.3172470457819
202,475644.53,754451.32,0.0414066097073644,17.4071116429012
414,475641.64,755283.29,0.0514278808758569,16.8329189236626
205,475655.4,755568.15,0.282160924322233,51.581588430144
204,475667.36,756685.19,0.272954334177336,49.7577419810698
451,475669.68,758060.84,0.267219228864894,47.4310220563786
440,475671.54,758349.02,0.0864066500432449,41.5999869755142
442,475680.07,759474.91,0.0746723222813612,37.8694249124485
444,474605.48,759428.81,0.0827132474409755,36.8683449908436
1,471824.52,759363.37,1.05384497171743,34.5967978585391
